TechCode,CropCode,Variable,Filename,Crop,Tech,Archive
S,PIGE,HarvArea,spam2017V2r1_SSA_H_PIGE_S.tif,pigeonpea,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,PLNT,HarvArea,spam2017V2r1_SSA_H_PLNT_S.tif,plantain,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,PMIL,HarvArea,spam2017V2r1_SSA_H_PMIL_S.tif,pearl millet,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,POTA,HarvArea,spam2017V2r1_SSA_H_POTA_S.tif,potato,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,RAPE,HarvArea,spam2017V2r1_SSA_H_RAPE_S.tif,rapeseed,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,RCOF,HarvArea,spam2017V2r1_SSA_H_RCOF_S.tif,robusta coffee,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,REST,HarvArea,spam2017V2r1_SSA_H_REST_S.tif,rest of crops,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,RICE,HarvArea,spam2017V2r1_SSA_H_RICE_S.tif,rice,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,SESA,HarvArea,spam2017V2r1_SSA_H_SESA_S.tif,sesameseed,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,SMIL,HarvArea,spam2017V2r1_SSA_H_SMIL_S.tif,small millet,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,SORG,HarvArea,spam2017V2r1_SSA_H_SORG_S.tif,sorghum,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,SOYB,HarvArea,spam2017V2r1_SSA_H_SOYB_S.tif,soybean,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,SUGB,HarvArea,spam2017V2r1_SSA_H_SUGB_S.tif,sugarbeet,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,SUGC,HarvArea,spam2017V2r1_SSA_H_SUGC_S.tif,sugarcane,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,SUNF,HarvArea,spam2017V2r1_SSA_H_SUNF_S.tif,sunflower,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,SWPO,HarvArea,spam2017V2r1_SSA_H_SWPO_S.tif,sweet potato,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,TEAS,HarvArea,spam2017V2r1_SSA_H_TEAS_S.tif,tea,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,TEMF,HarvArea,spam2017V2r1_SSA_H_TEMF_S.tif,temperate fruit,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,TOBA,HarvArea,spam2017V2r1_SSA_H_TOBA_S.tif,tobacco,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,TROF,HarvArea,spam2017V2r1_SSA_H_TROF_S.tif,tropical fruit,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,VEGE,HarvArea,spam2017V2r1_SSA_H_VEGE_S.tif,vegetables,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,WHEA,HarvArea,spam2017V2r1_SSA_H_WHEA_S.tif,wheat,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,YAMS,HarvArea,spam2017V2r1_SSA_H_YAMS_S.tif,yams,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
